session_id,user_type,channel,product,page,event_time,purchase_flag
297,New,Organic,Watch,Home,2025-10-20 21:43:00,0
298,New,Paid,Shoes,Home,2025-10-20 23:01:00,0
298,New,Paid,Shoes,Category,2025-10-20 23:06:11,0
299,Returning,Organic,Bag,Home,2025-10-20 18:08:00,0
299,Returning,Organic,Bag,Category,2025-10-20 18:10:00,0
300,New,Organic,Watch,Home,2025-10-20 18:17:00,0
300,New,Organic,Watch,Category,2025-10-20 18:26:23,0
301,New,Referral,Watch,Home,2025-10-20 18:49:00,0
301,New,Referral,Watch,Category,2025-10-20 18:52:04,0
301,New,Referral,Watch,Product,2025-10-20 18:58:28,0
301,New,Referral,Watch,AddToCart,2025-10-20 19:03:24,0
302,Returning,Paid,Jacket,Home,2025-10-20 15:36:00,0
302,Returning,Paid,Jacket,Category,2025-10-20 15:37:10,0
303,Returning,Paid,Jacket,Home,2025-10-21 03:53:00,0
303,Returning,Paid,Jacket,Category,2025-10-21 03:57:06,0
304,Returning,Paid,Shoes,Home,2025-10-20 10:39:00,0
304,Returning,Paid,Shoes,Category,2025-10-20 10:42:49,0
304,Returning,Paid,Shoes,Product,2025-10-20 10:48:22,0
304,Returning,Paid,Shoes,AddToCart,2025-10-20 10:56:07,0
304,Returning,Paid,Shoes,Checkout,2025-10-20 10:59:50,0
305,New,Organic,Shoes,Home,2025-10-20 13:26:00,0
305,New,Organic,Shoes,Category,2025-10-20 13:26:59,0
305,New,Organic,Shoes,Product,2025-10-20 13:36:40,0
306,Returning,Organic,Jacket,Home,2025-10-20 10:51:00,0
306,Returning,Organic,Jacket,Category,2025-10-20 10:56:36,0
306,Returning,Organic,Jacket,Product,2025-10-20 11:02:26,0
307,New,Paid,Watch,Home,2025-10-21 05:27:00,0
307,New,Paid,Watch,Category,2025-10-21 05:28:17,0
307,New,Paid,Watch,Product,2025-10-21 05:35:16,0
307,New,Paid,Watch,AddToCart,2025-10-21 05:38:00,0
307,New,Paid,Watch,Checkout,2025-10-21 05:46:14,0
308,Returning,Organic,Shoes,Home,2025-10-20 13:52:00,0
308,Returning,Organic,Shoes,Category,2025-10-20 14:00:02,0
309,New,Referral,Jacket,Home,2025-10-21 07:35:00,0
310,New,Paid,Jacket,Home,2025-10-20 23:50:00,0
310,New,Paid,Jacket,Category,2025-10-20 23:56:22,0
310,New,Paid,Jacket,Product,2025-10-20 23:58:32,0
311,New,Organic,Jacket,Home,2025-10-20 10:51:00,0
312,Returning,Organic,Watch,Home,2025-10-20 10:23:00,0
313,New,Paid,Watch,Home,2025-10-20 21:29:00,0
313,New,Paid,Watch,Category,2025-10-20 21:33:49,0
313,New,Paid,Watch,Product,2025-10-20 21:39:06,0
313,New,Paid,Watch,AddToCart,2025-10-20 21:48:37,0
313,New,Paid,Watch,Checkout,2025-10-20 21:51:52,0
314,New,Referral,Bag,Home,2025-10-21 04:40:00,0
314,New,Referral,Bag,Category,2025-10-21 04:42:22,0
315,Returning,Paid,Jacket,Home,2025-10-20 22:14:00,0
315,Returning,Paid,Jacket,Category,2025-10-20 22:20:25,0
315,Returning,Paid,Jacket,Product,2025-10-20 22:24:57,0
315,Returning,Paid,Jacket,AddToCart,2025-10-20 22:34:03,0
315,Returning,Paid,Jacket,Checkout,2025-10-20 22:36:10,0
316,New,Organic,Watch,Home,2025-10-20 19:57:00,0
316,New,Organic,Watch,Category,2025-10-20 19:59:28,0
316,New,Organic,Watch,Product,2025-10-20 20:03:58,0
316,New,Organic,Watch,AddToCart,2025-10-20 20:05:40,0
316,New,Organic,Watch,Checkout,2025-10-20 20:10:19,0
317,New,Paid,Bag,Home,2025-10-21 00:53:00,0
317,New,Paid,Bag,Category,2025-10-21 00:55:26,0
317,New,Paid,Bag,Product,2025-10-21 01:03:01,0
317,New,Paid,Bag,AddToCart,2025-10-21 01:09:43,0
317,New,Paid,Bag,Checkout,2025-10-21 01:13:34,1
318,New,Organic,Jacket,Home,2025-10-21 02:00:00,0
318,New,Organic,Jacket,Category,2025-10-21 02:07:08,0
318,New,Organic,Jacket,Product,2025-10-21 02:11:47,0
319,Returning,Referral,Jacket,Home,2025-10-20 09:20:00,0
319,Returning,Referral,Jacket,Category,2025-10-20 09:21:56,0
319,Returning,Referral,Jacket,Product,2025-10-20 09:31:28,0
319,Returning,Referral,Jacket,AddToCart,2025-10-20 09:36:18,0
320,Returning,Paid,Shoes,Home,2025-10-20 20:12:00,0
320,Returning,Paid,Shoes,Category,2025-10-20 20:18:39,0
320,Returning,Paid,Shoes,Product,2025-10-20 20:28:16,0
321,Returning,Organic,Jacket,Home,2025-10-21 04:08:00,0
321,Returning,Organic,Jacket,Category,2025-10-21 04:14:54,0
321,Returning,Organic,Jacket,Product,2025-10-21 04:15:33,0
322,New,Organic,Watch,Home,2025-10-20 22:05:00,0
322,New,Organic,Watch,Category,2025-10-20 22:11:39,0
322,New,Organic,Watch,Product,2025-10-20 22:15:56,0
322,New,Organic,Watch,AddToCart,2025-10-20 22:21:40,0
323,Returning,Referral,Bag,Home,2025-10-20 09:42:00,0
323,Returning,Referral,Bag,Category,2025-10-20 09:48:33,0
323,Returning,Referral,Bag,Product,2025-10-20 09:50:29,0
324,Returning,Organic,Shoes,Home,2025-10-20 09:26:00,0
324,Returning,Organic,Shoes,Category,2025-10-20 09:29:49,0
324,Returning,Organic,Shoes,Product,2025-10-20 09:34:40,0
324,Returning,Organic,Shoes,AddToCart,2025-10-20 09:39:01,0
325,Returning,Referral,Bag,Home,2025-10-21 04:09:00,0
325,Returning,Referral,Bag,Category,2025-10-21 04:14:32,0
325,Returning,Referral,Bag,Product,2025-10-21 04:24:29,0
325,Returning,Referral,Bag,AddToCart,2025-10-21 04:26:30,0
325,Returning,Referral,Bag,Checkout,2025-10-21 04:31:54,1
326,Returning,Organic,Bag,Home,2025-10-20 11:50:00,0
326,Returning,Organic,Bag,Category,2025-10-20 11:59:56,0
326,Returning,Organic,Bag,Product,2025-10-20 12:09:15,0
326,Returning,Organic,Bag,AddToCart,2025-10-20 12:11:32,0
326,Returning,Organic,Bag,Checkout,2025-10-20 12:13:18,0
327,New,Paid,Shoes,Home,2025-10-20 14:46:00,0
328,New,Paid,Bag,Home,2025-10-20 08:45:00,0
328,New,Paid,Bag,Category,2025-10-20 08:51:57,0
328,New,Paid,Bag,Product,2025-10-20 09:00:25,0
328,New,Paid,Bag,AddToCart,2025-10-20 09:05:30,0
328,New,Paid,Bag,Checkout,2025-10-20 09:10:33,1
329,Returning,Organic,Shoes,Home,2025-10-21 01:58:00,0
329,Returning,Organic,Shoes,Category,2025-10-21 02:02:01,0
330,New,Organic,Bag,Home,2025-10-21 03:58:00,0
330,New,Organic,Bag,Category,2025-10-21 04:05:14,0
331,Returning,Organic,Bag,Home,2025-10-21 07:12:00,0
331,Returning,Organic,Bag,Category,2025-10-21 07:16:09,0
331,Returning,Organic,Bag,Product,2025-10-21 07:19:08,0
331,Returning,Organic,Bag,AddToCart,2025-10-21 07:22:13,0
332,New,Referral,Jacket,Home,2025-10-20 23:33:00,0
332,New,Referral,Jacket,Category,2025-10-20 23:40:58,0
332,New,Referral,Jacket,Product,2025-10-20 23:43:50,0
333,New,Organic,Watch,Home,2025-10-20 12:26:00,0
334,New,Paid,Jacket,Home,2025-10-20 17:37:00,0
334,New,Paid,Jacket,Category,2025-10-20 17:45:33,0
334,New,Paid,Jacket,Product,2025-10-20 17:47:33,0
334,New,Paid,Jacket,AddToCart,2025-10-20 17:52:44,0
335,New,Referral,Shoes,Home,2025-10-20 12:58:00,0
335,New,Referral,Shoes,Category,2025-10-20 12:59:38,0
335,New,Referral,Shoes,Product,2025-10-20 13:07:51,0
335,New,Referral,Shoes,AddToCart,2025-10-20 13:09:58,0
336,Returning,Organic,Bag,Home,2025-10-20 22:51:00,0
337,New,Paid,Watch,Home,2025-10-20 12:57:00,0
337,New,Paid,Watch,Category,2025-10-20 13:02:09,0
338,Returning,Organic,Jacket,Home,2025-10-21 03:10:00,0
338,Returning,Organic,Jacket,Category,2025-10-21 03:17:46,0
339,New,Organic,Shoes,Home,2025-10-20 21:51:00,0
339,New,Organic,Shoes,Category,2025-10-20 21:56:50,0
339,New,Organic,Shoes,Product,2025-10-20 22:02:47,0
339,New,Organic,Shoes,AddToCart,2025-10-20 22:12:01,0
339,New,Organic,Shoes,Checkout,2025-10-20 22:18:39,0
340,New,Organic,Jacket,Home,2025-10-20 22:40:00,0
340,New,Organic,Jacket,Category,2025-10-20 22:42:20,0
340,New,Organic,Jacket,Product,2025-10-20 22:45:42,0
340,New,Organic,Jacket,AddToCart,2025-10-20 22:50:01,0
341,New,Paid,Watch,Home,2025-10-20 11:43:00,0
341,New,Paid,Watch,Category,2025-10-20 11:47:03,0
341,New,Paid,Watch,Product,2025-10-20 11:56:58,0
342,Returning,Organic,Bag,Home,2025-10-20 23:48:00,0
343,New,Organic,Bag,Home,2025-10-20 12:21:00,0
343,New,Organic,Bag,Category,2025-10-20 12:25:49,0
343,New,Organic,Bag,Product,2025-10-20 12:31:21,0
344,Returning,Paid,Shoes,Home,2025-10-20 16:17:00,0
345,Returning,Organic,Bag,Home,2025-10-21 07:38:00,0
345,Returning,Organic,Bag,Category,2025-10-21 07:43:49,0
345,Returning,Organic,Bag,Product,2025-10-21 07:49:23,0
346,New,Organic,Bag,Home,2025-10-21 04:31:00,0
346,New,Organic,Bag,Category,2025-10-21 04:36:34,0
346,New,Organic,Bag,Product,2025-10-21 04:40:25,0
347,New,Organic,Shoes,Home,2025-10-20 21:45:00,0
347,New,Organic,Shoes,Category,2025-10-20 21:49:13,0
348,New,Organic,Watch,Home,2025-10-20 19:30:00,0
348,New,Organic,Watch,Category,2025-10-20 19:31:37,0
348,New,Organic,Watch,Product,2025-10-20 19:39:12,0
348,New,Organic,Watch,AddToCart,2025-10-20 19:46:32,0
349,New,Organic,Bag,Home,2025-10-20 20:56:00,0
349,New,Organic,Bag,Category,2025-10-20 20:57:33,0
350,New,Referral,Watch,Home,2025-10-21 07:30:00,0
350,New,Referral,Watch,Category,2025-10-21 07:35:01,0
350,New,Referral,Watch,Product,2025-10-21 07:43:42,0
351,New,Paid,Shoes,Home,2025-10-20 23:06:00,0
351,New,Paid,Shoes,Category,2025-10-20 23:13:41,0
352,New,Paid,Watch,Home,2025-10-20 19:57:00,0
352,New,Paid,Watch,Category,2025-10-20 19:59:15,0
352,New,Paid,Watch,Product,2025-10-20 20:05:17,0
353,New,Paid,Shoes,Home,2025-10-21 03:37:00,0
353,New,Paid,Shoes,Category,2025-10-21 03:46:31,0
354,New,Organic,Shoes,Home,2025-10-20 09:11:00,0
354,New,Organic,Shoes,Category,2025-10-20 09:17:19,0
354,New,Organic,Shoes,Product,2025-10-20 09:17:53,0
354,New,Organic,Shoes,AddToCart,2025-10-20 09:21:00,0
354,New,Organic,Shoes,Checkout,2025-10-20 09:22:41,0
355,New,Paid,Watch,Home,2025-10-20 14:11:00,0
356,Returning,Referral,Jacket,Home,2025-10-21 00:25:00,0
356,Returning,Referral,Jacket,Category,2025-10-21 00:26:56,0
356,Returning,Referral,Jacket,Product,2025-10-21 00:28:22,0
356,Returning,Referral,Jacket,AddToCart,2025-10-21 00:29:14,0
357,Returning,Referral,Watch,Home,2025-10-20 08:08:00,0
357,Returning,Referral,Watch,Category,2025-10-20 08:16:23,0
357,Returning,Referral,Watch,Product,2025-10-20 08:25:56,0
357,Returning,Referral,Watch,AddToCart,2025-10-20 08:29:14,0
357,Returning,Referral,Watch,Checkout,2025-10-20 08:33:26,1
358,Returning,Referral,Bag,Home,2025-10-21 07:38:00,0
358,Returning,Referral,Bag,Category,2025-10-21 07:46:07,0
358,Returning,Referral,Bag,Product,2025-10-21 07:48:11,0
359,New,Organic,Jacket,Home,2025-10-20 20:44:00,0
359,New,Organic,Jacket,Category,2025-10-20 20:53:27,0
359,New,Organic,Jacket,Product,2025-10-20 20:54:42,0
359,New,Organic,Jacket,AddToCart,2025-10-20 21:00:39,0
359,New,Organic,Jacket,Checkout,2025-10-20 21:04:55,0
360,New,Paid,Shoes,Home,2025-10-20 18:10:00,0
360,New,Paid,Shoes,Category,2025-10-20 18:18:55,0
360,New,Paid,Shoes,Product,2025-10-20 18:23:02,0
360,New,Paid,Shoes,AddToCart,2025-10-20 18:30:41,0
360,New,Paid,Shoes,Checkout,2025-10-20 18:32:53,1
361,New,Organic,Shoes,Home,2025-10-21 01:43:00,0
361,New,Organic,Shoes,Category,2025-10-21 01:45:11,0
362,Returning,Paid,Bag,Home,2025-10-21 07:50:00,0
362,Returning,Paid,Bag,Category,2025-10-21 07:50:35,0
363,Returning,Referral,Jacket,Home,2025-10-20 23:29:00,0
363,Returning,Referral,Jacket,Category,2025-10-20 23:30:09,0
363,Returning,Referral,Jacket,Product,2025-10-20 23:31:52,0
363,Returning,Referral,Jacket,AddToCart,2025-10-20 23:33:59,0
364,New,Referral,Watch,Home,2025-10-21 02:11:00,0
364,New,Referral,Watch,Category,2025-10-21 02:15:02,0
364,New,Referral,Watch,Product,2025-10-21 02:18:04,0
364,New,Referral,Watch,AddToCart,2025-10-21 02:26:17,0
364,New,Referral,Watch,Checkout,2025-10-21 02:34:47,0
365,New,Organic,Shoes,Home,2025-10-20 13:51:00,0
366,New,Paid,Shoes,Home,2025-10-21 07:26:00,0
366,New,Paid,Shoes,Category,2025-10-21 07:33:31,0
366,New,Paid,Shoes,Product,2025-10-21 07:40:57,0
366,New,Paid,Shoes,AddToCart,2025-10-21 07:48:38,0
366,New,Paid,Shoes,Checkout,2025-10-21 07:55:28,0
367,New,Organic,Jacket,Home,2025-10-20 10:44:00,0
367,New,Organic,Jacket,Category,2025-10-20 10:51:33,0
367,New,Organic,Jacket,Product,2025-10-20 10:58:50,0
368,Returning,Paid,Shoes,Home,2025-10-20 12:56:00,0
368,Returning,Paid,Shoes,Category,2025-10-20 13:04:39,0
368,Returning,Paid,Shoes,Product,2025-10-20 13:08:35,0
369,Returning,Organic,Bag,Home,2025-10-21 01:14:00,0
369,Returning,Organic,Bag,Category,2025-10-21 01:17:59,0
369,Returning,Organic,Bag,Product,2025-10-21 01:18:36,0
369,Returning,Organic,Bag,AddToCart,2025-10-21 01:21:56,0
370,New,Organic,Bag,Home,2025-10-21 01:08:00,0
370,New,Organic,Bag,Category,2025-10-21 01:13:31,0
370,New,Organic,Bag,Product,2025-10-21 01:18:58,0
370,New,Organic,Bag,AddToCart,2025-10-21 01:22:45,0
371,New,Organic,Jacket,Home,2025-10-20 12:35:00,0
371,New,Organic,Jacket,Category,2025-10-20 12:43:25,0
371,New,Organic,Jacket,Product,2025-10-20 12:50:30,0
371,New,Organic,Jacket,AddToCart,2025-10-20 12:52:02,0
372,New,Organic,Shoes,Home,2025-10-20 09:00:00,0
372,New,Organic,Shoes,Category,2025-10-20 09:09:59,0
372,New,Organic,Shoes,Product,2025-10-20 09:15:08,0
372,New,Organic,Shoes,AddToCart,2025-10-20 09:20:30,0
372,New,Organic,Shoes,Checkout,2025-10-20 09:25:34,0
373,New,Referral,Jacket,Home,2025-10-21 07:20:00,0
373,New,Referral,Jacket,Category,2025-10-21 07:26:32,0
373,New,Referral,Jacket,Product,2025-10-21 07:30:41,0
374,New,Referral,Bag,Home,2025-10-21 04:50:00,0
374,New,Referral,Bag,Category,2025-10-21 04:59:48,0
375,New,Organic,Bag,Home,2025-10-20 17:18:00,0
375,New,Organic,Bag,Category,2025-10-20 17:20:59,0
376,New,Referral,Shoes,Home,2025-10-20 15:11:00,0
376,New,Referral,Shoes,Category,2025-10-20 15:13:10,0
376,New,Referral,Shoes,Product,2025-10-20 15:20:39,0
377,New,Paid,Shoes,Home,2025-10-20 12:19:00,0
377,New,Paid,Shoes,Category,2025-10-20 12:24:14,0
377,New,Paid,Shoes,Product,2025-10-20 12:26:53,0
378,New,Paid,Shoes,Home,2025-10-20 18:04:00,0
379,New,Organic,Shoes,Home,2025-10-20 15:21:00,0
379,New,Organic,Shoes,Category,2025-10-20 15:26:56,0
380,New,Paid,Bag,Home,2025-10-20 21:53:00,0
380,New,Paid,Bag,Category,2025-10-20 21:55:46,0
380,New,Paid,Bag,Product,2025-10-20 22:00:22,0
380,New,Paid,Bag,AddToCart,2025-10-20 22:04:05,0
380,New,Paid,Bag,Checkout,2025-10-20 22:04:42,0
381,New,Paid,Watch,Home,2025-10-20 21:31:00,0
381,New,Paid,Watch,Category,2025-10-20 21:31:35,0
382,New,Referral,Shoes,Home,2025-10-21 02:54:00,0
383,New,Paid,Jacket,Home,2025-10-21 03:52:00,0
383,New,Paid,Jacket,Category,2025-10-21 03:57:12,0
384,New,Referral,Shoes,Home,2025-10-20 08:14:00,0
384,New,Referral,Shoes,Category,2025-10-20 08:20:25,0
384,New,Referral,Shoes,Product,2025-10-20 08:21:42,0
384,New,Referral,Shoes,AddToCart,2025-10-20 08:27:37,0
385,New,Paid,Bag,Home,2025-10-21 01:31:00,0
385,New,Paid,Bag,Category,2025-10-21 01:35:55,0
385,New,Paid,Bag,Product,2025-10-21 01:43:25,0
385,New,Paid,Bag,AddToCart,2025-10-21 01:47:27,0
385,New,Paid,Bag,Checkout,2025-10-21 01:54:28,1
386,New,Referral,Watch,Home,2025-10-20 12:59:00,0
387,New,Paid,Watch,Home,2025-10-21 01:30:00,0
387,New,Paid,Watch,Category,2025-10-21 01:33:08,0
387,New,Paid,Watch,Product,2025-10-21 01:35:47,0
387,New,Paid,Watch,AddToCart,2025-10-21 01:45:14,0
387,New,Paid,Watch,Checkout,2025-10-21 01:50:46,1
388,New,Referral,Watch,Home,2025-10-20 13:44:00,0
388,New,Referral,Watch,Category,2025-10-20 13:46:31,0
388,New,Referral,Watch,Product,2025-10-20 13:50:30,0
389,New,Referral,Shoes,Home,2025-10-21 03:44:00,0
389,New,Referral,Shoes,Category,2025-10-21 03:46:32,0
390,New,Organic,Watch,Home,2025-10-20 09:02:00,0
390,New,Organic,Watch,Category,2025-10-20 09:10:14,0
390,New,Organic,Watch,Product,2025-10-20 09:13:47,0
390,New,Organic,Watch,AddToCart,2025-10-20 09:14:45,0
391,New,Paid,Watch,Home,2025-10-21 04:40:00,0
391,New,Paid,Watch,Category,2025-10-21 04:43:17,0
391,New,Paid,Watch,Product,2025-10-21 04:46:59,0
391,New,Paid,Watch,AddToCart,2025-10-21 04:48:52,0
391,New,Paid,Watch,Checkout,2025-10-21 04:54:25,1
392,Returning,Referral,Watch,Home,2025-10-20 19:49:00,0
393,New,Paid,Shoes,Home,2025-10-20 14:58:00,0
394,New,Organic,Shoes,Home,2025-10-20 16:08:00,0
395,New,Paid,Bag,Home,2025-10-21 02:29:00,0
395,New,Paid,Bag,Category,2025-10-21 02:38:56,0
396,New,Organic,Bag,Home,2025-10-20 11:39:00,0
396,New,Organic,Bag,Category,2025-10-20 11:40:09,0
396,New,Organic,Bag,Product,2025-10-20 11:46:00,0
397,Returning,Paid,Bag,Home,2025-10-20 17:11:00,0
397,Returning,Paid,Bag,Category,2025-10-20 17:14:13,0
397,Returning,Paid,Bag,Product,2025-10-20 17:23:51,0
397,Returning,Paid,Bag,AddToCart,2025-10-20 17:26:00,0
397,Returning,Paid,Bag,Checkout,2025-10-20 17:27:26,0
398,New,Organic,Shoes,Home,2025-10-21 00:04:00,0
398,New,Organic,Shoes,Category,2025-10-21 00:10:10,0
398,New,Organic,Shoes,Product,2025-10-21 00:10:44,0
398,New,Organic,Shoes,AddToCart,2025-10-21 00:15:02,0
399,New,Referral,Shoes,Home,2025-10-20 18:28:00,0
399,New,Referral,Shoes,Category,2025-10-20 18:32:52,0
399,New,Referral,Shoes,Product,2025-10-20 18:42:19,0
399,New,Referral,Shoes,AddToCart,2025-10-20 18:45:37,0
399,New,Referral,Shoes,Checkout,2025-10-20 18:51:51,0
400,Returning,Paid,Shoes,Home,2025-10-20 20:06:00,0
400,Returning,Paid,Shoes,Category,2025-10-20 20:07:04,0
400,Returning,Paid,Shoes,Product,2025-10-20 20:08:51,0
401,New,Paid,Jacket,Home,2025-10-21 04:04:00,0
401,New,Paid,Jacket,Category,2025-10-21 04:07:51,0
401,New,Paid,Jacket,Product,2025-10-21 04:14:33,0
401,New,Paid,Jacket,AddToCart,2025-10-21 04:19:15,0
402,Returning,Paid,Shoes,Home,2025-10-20 20:48:00,0
402,Returning,Paid,Shoes,Category,2025-10-20 20:49:23,0
402,Returning,Paid,Shoes,Product,2025-10-20 20:57:29,0
402,Returning,Paid,Shoes,AddToCart,2025-10-20 21:07:16,0
402,Returning,Paid,Shoes,Checkout,2025-10-20 21:10:41,1
403,New,Paid,Bag,Home,2025-10-21 02:40:00,0
403,New,Paid,Bag,Category,2025-10-21 02:48:59,0
404,Returning,Referral,Jacket,Home,2025-10-21 05:37:00,0
405,New,Referral,Shoes,Home,2025-10-21 07:12:00,0
405,New,Referral,Shoes,Category,2025-10-21 07:15:53,0
406,New,Organic,Jacket,Home,2025-10-20 19:09:00,0
406,New,Organic,Jacket,Category,2025-10-20 19:17:33,0
406,New,Organic,Jacket,Product,2025-10-20 19:19:35,0
407,Returning,Organic,Shoes,Home,2025-10-21 02:16:00,0
407,Returning,Organic,Shoes,Category,2025-10-21 02:16:40,0
407,Returning,Organic,Shoes,Product,2025-10-21 02:23:57,0
407,Returning,Organic,Shoes,AddToCart,2025-10-21 02:27:08,0
407,Returning,Organic,Shoes,Checkout,2025-10-21 02:33:51,0
408,New,Organic,Watch,Home,2025-10-20 15:01:00,0
408,New,Organic,Watch,Category,2025-10-20 15:03:49,0
408,New,Organic,Watch,Product,2025-10-20 15:07:37,0
408,New,Organic,Watch,AddToCart,2025-10-20 15:14:04,0
409,New,Organic,Jacket,Home,2025-10-20 17:26:00,0
409,New,Organic,Jacket,Category,2025-10-20 17:26:46,0
409,New,Organic,Jacket,Product,2025-10-20 17:33:08,0
409,New,Organic,Jacket,AddToCart,2025-10-20 17:40:06,0
410,New,Organic,Shoes,Home,2025-10-20 21:00:00,0
410,New,Organic,Shoes,Category,2025-10-20 21:05:55,0
410,New,Organic,Shoes,Product,2025-10-20 21:06:59,0
411,New,Referral,Watch,Home,2025-10-21 01:32:00,0
411,New,Referral,Watch,Category,2025-10-21 01:40:22,0
412,New,Paid,Watch,Home,2025-10-20 12:02:00,0
412,New,Paid,Watch,Category,2025-10-20 12:04:23,0
413,New,Paid,Watch,Home,2025-10-20 13:12:00,0
413,New,Paid,Watch,Category,2025-10-20 13:12:49,0
413,New,Paid,Watch,Product,2025-10-20 13:22:46,0
413,New,Paid,Watch,AddToCart,2025-10-20 13:29:31,0
414,New,Organic,Watch,Home,2025-10-20 14:20:00,0
414,New,Organic,Watch,Category,2025-10-20 14:23:07,0
414,New,Organic,Watch,Product,2025-10-20 14:23:49,0
414,New,Organic,Watch,AddToCart,2025-10-20 14:25:30,0
415,New,Organic,Watch,Home,2025-10-21 04:49:00,0
415,New,Organic,Watch,Category,2025-10-21 04:53:54,0
415,New,Organic,Watch,Product,2025-10-21 05:01:55,0
415,New,Organic,Watch,AddToCart,2025-10-21 05:10:43,0
416,New,Paid,Jacket,Home,2025-10-21 07:44:00,0
416,New,Paid,Jacket,Category,2025-10-21 07:47:34,0
417,New,Paid,Shoes,Home,2025-10-21 07:04:00,0
417,New,Paid,Shoes,Category,2025-10-21 07:10:05,0
417,New,Paid,Shoes,Product,2025-10-21 07:18:41,0
417,New,Paid,Shoes,AddToCart,2025-10-21 07:25:26,0
418,Returning,Paid,Shoes,Home,2025-10-20 21:51:00,0
418,Returning,Paid,Shoes,Category,2025-10-20 21:52:10,0
419,New,Organic,Watch,Home,2025-10-20 10:48:00,0
419,New,Organic,Watch,Category,2025-10-20 10:55:37,0
420,New,Referral,Watch,Home,2025-10-21 07:39:00,0
420,New,Referral,Watch,Category,2025-10-21 07:43:00,0
420,New,Referral,Watch,Product,2025-10-21 07:48:10,0
420,New,Referral,Watch,AddToCart,2025-10-21 07:48:42,0
420,New,Referral,Watch,Checkout,2025-10-21 07:51:03,0
421,Returning,Paid,Jacket,Home,2025-10-20 18:22:00,0
421,Returning,Paid,Jacket,Category,2025-10-20 18:31:28,0
421,Returning,Paid,Jacket,Product,2025-10-20 18:41:06,0
421,Returning,Paid,Jacket,AddToCart,2025-10-20 18:44:24,0
422,Returning,Organic,Bag,Home,2025-10-21 04:53:00,0
422,Returning,Organic,Bag,Category,2025-10-21 05:01:03,0
422,Returning,Organic,Bag,Product,2025-10-21 05:10:36,0
422,Returning,Organic,Bag,AddToCart,2025-10-21 05:18:37,0
422,Returning,Organic,Bag,Checkout,2025-10-21 05:25:11,0
423,New,Paid,Shoes,Home,2025-10-20 14:41:00,0
423,New,Paid,Shoes,Category,2025-10-20 14:50:17,0
423,New,Paid,Shoes,Product,2025-10-20 14:51:35,0
423,New,Paid,Shoes,AddToCart,2025-10-20 15:00:06,0
424,New,Organic,Jacket,Home,2025-10-20 13:44:00,0
424,New,Organic,Jacket,Category,2025-10-20 13:51:02,0
424,New,Organic,Jacket,Product,2025-10-20 13:58:35,0
424,New,Organic,Jacket,AddToCart,2025-10-20 14:07:05,0
425,Returning,Referral,Bag,Home,2025-10-21 05:21:00,0
425,Returning,Referral,Bag,Category,2025-10-21 05:25:20,0
425,Returning,Referral,Bag,Product,2025-10-21 05:34:57,0
425,Returning,Referral,Bag,AddToCart,2025-10-21 05:39:35,0
426,New,Organic,Jacket,Home,2025-10-21 03:59:00,0
426,New,Organic,Jacket,Category,2025-10-21 04:07:30,0
427,Returning,Organic,Watch,Home,2025-10-20 23:00:00,0
427,Returning,Organic,Watch,Category,2025-10-20 23:06:21,0
427,Returning,Organic,Watch,Product,2025-10-20 23:14:45,0
428,New,Organic,Bag,Home,2025-10-21 04:24:00,0
428,New,Organic,Bag,Category,2025-10-21 04:26:33,0
428,New,Organic,Bag,Product,2025-10-21 04:31:58,0
429,New,Organic,Shoes,Home,2025-10-20 14:36:00,0
429,New,Organic,Shoes,Category,2025-10-20 14:40:09,0
429,New,Organic,Shoes,Product,2025-10-20 14:42:37,0
429,New,Organic,Shoes,AddToCart,2025-10-20 14:43:09,0
430,New,Referral,Watch,Home,2025-10-20 11:56:00,0
430,New,Referral,Watch,Category,2025-10-20 11:56:40,0
430,New,Referral,Watch,Product,2025-10-20 11:57:57,0
431,New,Organic,Jacket,Home,2025-10-21 04:39:00,0
431,New,Organic,Jacket,Category,2025-10-21 04:44:03,0
431,New,Organic,Jacket,Product,2025-10-21 04:45:03,0
431,New,Organic,Jacket,AddToCart,2025-10-21 04:46:39,0
431,New,Organic,Jacket,Checkout,2025-10-21 04:48:06,0
432,New,Referral,Shoes,Home,2025-10-20 20:50:00,0
432,New,Referral,Shoes,Category,2025-10-20 20:53:34,0
432,New,Referral,Shoes,Product,2025-10-20 20:59:04,0
433,Returning,Organic,Bag,Home,2025-10-21 03:34:00,0
434,Returning,Referral,Jacket,Home,2025-10-20 14:46:00,0
434,Returning,Referral,Jacket,Category,2025-10-20 14:47:57,0
434,Returning,Referral,Jacket,Product,2025-10-20 14:57:06,0
434,Returning,Referral,Jacket,AddToCart,2025-10-20 14:59:14,0
435,New,Paid,Shoes,Home,2025-10-20 22:46:00,0
435,New,Paid,Shoes,Category,2025-10-20 22:49:25,0
435,New,Paid,Shoes,Product,2025-10-20 22:57:19,0
436,Returning,Organic,Jacket,Home,2025-10-21 06:09:00,0
436,Returning,Organic,Jacket,Category,2025-10-21 06:15:02,0
437,Returning,Paid,Shoes,Home,2025-10-21 07:13:00,0
437,Returning,Paid,Shoes,Category,2025-10-21 07:14:45,0
438,Returning,Organic,Watch,Home,2025-10-20 17:06:00,0
438,Returning,Organic,Watch,Category,2025-10-20 17:12:03,0
439,New,Organic,Shoes,Home,2025-10-20 10:34:00,0
439,New,Organic,Shoes,Category,2025-10-20 10:43:14,0
